air_conditioner,bath_num,chimney,condition,garage,garden,house_type,m2_real,price,room_num,storage_room,swimming_pool,terrace,latitude,longitude,address,p_code,region,municipality
0,2,0,Resale,Not Included,0,Apartment,170,1400000.0,4,0,1,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,3,0,Resale,Included,1,Single-Family Home,684,925000.0,4,1,1,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,3,0,Resale,Not Included,0,Single-Family Home,206,1495000.0,3,0,0,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Not Included,0,Apartment,76,279000.0,2,1,0,0,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,4,0,Resale,Not Included,0,Single-Family Home,320,2200000.0,5,1,1,0,39.553351,2.6048755,"281, Avinguda de Joan Miró, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,5,0,Resale,Not Included,1,Single-Family Home,752,5900000.0,5,0,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,3,0,Resale,Not Included,1,Single-Family Home,355,1365000.0,3,0,1,0,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,2,0,Resale,Not Included,0,Single-Family Home,602,1595000.0,5,0,0,0,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,2,0,Resale,Not Included,0,Single-Family Home,285,690000.0,4,0,0,0,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,5,0,Resale,Included,1,Single-Family Home,550,2980000.0,5,1,1,1,39.5532011,2.5966036,"18, Carrer del Paradís, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,3,0,Resale,Included,1,Apartment,146,680000.0,3,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Not Included,0,Apartment,77,299000.0,2,0,0,0,39.553351,2.6048755,"281, Avinguda de Joan Miró, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,3,0,Resale,Not Included,1,Duplex,160,975000.0,4,0,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Separate Purchase,1,Apartment,66,535000.0,2,1,1,1,39.55395,2.6062896,"5, Carrer de Bartomeu Quetglas, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,3,0,Resale,Separate Purchase,1,Apartment,81,745000.0,3,1,1,1,39.55395,2.6062896,"5, Carrer de Bartomeu Quetglas, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Included,0,Apartment,76,799000.0,2,1,1,1,39.5522057,2.6033658,"2B, Carrer de Nicolau Alemany, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,1,Apartment,100,430000.0,3,1,1,1,39.5532011,2.5966036,"18, Carrer del Paradís, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Not Included,0,Apartment,221,615000.0,3,1,0,1,39.5532011,2.5966036,"18, Carrer del Paradís, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Not Included,0,Apartment,75,289000.0,2,0,0,1,39.5554121,2.596119,"Carrer d'Adolf Vázquez Humasqué, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Not Included,0,Apartment,100,515000.0,2,0,1,1,39.5493643,2.5969102,"forn de Sant Agustí, Avinguda de Joan Miró, Cas Català, Palma, Calviá, Sierra de Tramontana, Islas Baleares, 07181, España",07181,Islas Baleares,Sierra de Tramontana
1,2,0,Resale,Included,1,Apartment,155,1500000.0,3,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,1,Apartment,140,372000.0,3,1,1,0,39.5544499,2.5961747,"13, Carrer d'Andreu Ferret, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Included,1,Apartment,120,535000.0,2,1,1,1,39.5546574,2.5979178,"17, Camí de Gènova a Sant Agustí, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,7,0,Resale,Included,1,Single-Family Home,975,2200000.0,7,1,1,1,39.553351,2.6048755,"281, Avinguda de Joan Miró, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,1,0,Fixer-upper,Not Included,0,Apartment,126,220000.0,3,0,0,1,39.558449,2.6139814,"Plaça de la Bonanova, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,3,0,Resale,Included,1,Apartment,180,850000.0,4,1,1,1,39.5580072,2.6147354,"65, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,2,0,Resale,Included,1,Apartment,180,850000.0,4,1,1,1,39.55325,2.6232692,"Carrer de Porto Pi, es Corb Marí, Portopí, Palma, Islas Baleares, 07014, España",07014,Islas Baleares,Palma
1,4,0,Resale,Included,1,Single-Family Home,950,1650000.0,6,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,5,0,Resale,Included,1,Single-Family Home,11000,2500000.0,5,1,1,0,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,6,0,Resale,Included,1,Single-Family Home,1043,1800000.0,5,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,2,0,Resale,Included,1,Single-Family Home,145,1150000.0,4,0,1,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,5,0,Resale,Included,1,Single-Family Home,2151,5900000.0,5,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,6,0,Resale,Not Included,0,Single-Family Home,756,5900000.0,5,0,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,6,0,Resale,Not Included,1,Single-Family Home,1357,2440000.0,5,1,1,0,39.55325,2.6232692,"Carrer de Porto Pi, es Corb Marí, Portopí, Palma, Islas Baleares, 07014, España",07014,Islas Baleares,Palma
1,2,0,Resale,Included,0,Apartment,100,395000.0,2,0,1,1,39.553351,2.6048755,"281, Avinguda de Joan Miró, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,4,0,Resale,Not Included,1,Single-Family Home,260,1275000.0,5,0,1,1,39.5532011,2.5966036,"18, Carrer del Paradís, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,3,0,Resale,Not Included,0,Townhouse,193,477000.0,4,1,1,1,39.553351,2.6048755,"281, Avinguda de Joan Miró, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,3,0,Resale,Included,1,Single-Family Home,840,1300000.0,4,1,1,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,3,0,Resale,Included,1,Apartment,292,1325000.0,4,1,1,1,39.5532011,2.5966036,"18, Carrer del Paradís, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,4,0,Resale,Included,1,Single-Family Home,281,577000.0,7,1,1,1,39.5542564,2.609977,"1, Carrer Jaume Juan, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,2,0,Resale,Not Included,0,Apartment,128,530000.0,2,0,0,0,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,0,Apartment,118,550000.0,3,1,1,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,3,0,Resale,Not Included,1,Apartment,225,945000.0,4,0,1,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,4,0,Resale,Included,1,Townhouse,73,519000.0,4,1,1,1,39.553351,2.6048755,"281, Avinguda de Joan Miró, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,1,Apartment,147,649990.0,3,1,1,1,39.5580072,2.6147354,"65, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,5,0,Resale,Not Included,1,Single-Family Home,11000,2500000.0,5,0,1,1,39.5620514,2.6017784,"21A, Camí de Son Llagosta, Génova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,1,0,Resale,Not Included,0,Apartment,77,245000.0,2,1,0,1,39.5554121,2.596119,"Carrer d'Adolf Vázquez Humasqué, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Included,0,Apartment,76,315990.0,2,1,0,1,39.5522057,2.6033658,"2B, Carrer de Nicolau Alemany, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,4,0,Resale,Included,0,Apartment,211,3500000.0,4,0,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,1,Apartment,107,800000.0,3,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,1,Apartment,108,950000.0,3,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,1,Single-Family Home,147,1065000.0,3,0,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Not Included,0,Apartment,92,269000.0,2,0,0,1,39.5523082,2.6144393,"236, Avinguda de Joan Miró, es Corb Marí, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,3,0,Resale,Included,0,Apartment,250,1750000.0,4,1,1,1,39.5532011,2.5966036,"18, Carrer del Paradís, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,1,0,Resale,Included,0,Apartment,75,289000.0,2,1,0,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,3,0,Resale,Included,0,Townhouse,200,385000.0,3,0,1,1,39.553351,2.6048755,"281, Avinguda de Joan Miró, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,1,Apartment,133,390000.0,3,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Included,1,Apartment,80,275000.0,2,0,1,1,39.5565782,2.6101799,"2, Carrer Puig de Sant Salvador, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,1,Apartment,200,820000.0,3,1,1,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,1,Semi-Detached House,395,575000.0,3,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,4,0,Resale,Included,1,Duplex,209,2500000.0,3,1,1,1,39.55395559999999,2.618811,"5, Carrer de Sor Francesca Verònica Bassa, es Corb Marí, Portopí, Palma, Islas Baleares, 07014, España",07014,Islas Baleares,Palma
1,4,0,Resale,Included,1,Duplex,225,2400000.0,3,1,1,1,39.55395559999999,2.618811,"5, Carrer de Sor Francesca Verònica Bassa, es Corb Marí, Portopí, Palma, Islas Baleares, 07014, España",07014,Islas Baleares,Palma
1,2,0,Resale,Included,1,Apartment,107,735000.0,2,1,1,1,39.55395559999999,2.618811,"5, Carrer de Sor Francesca Verònica Bassa, es Corb Marí, Portopí, Palma, Islas Baleares, 07014, España",07014,Islas Baleares,Palma
1,2,0,Resale,Included,1,Apartment,110,850000.0,2,1,1,1,39.5532011,2.5966036,"18, Carrer del Paradís, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Included,1,Single-Family Home,300,590000.0,2,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,2,0,Resale,Included,1,Apartment,119,445000.0,3,0,1,1,39.5532011,2.5966036,"18, Carrer del Paradís, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Not Included,0,Apartment,54,295000.0,2,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,1,Apartment,133,390000.0,3,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,0,Apartment,125,400000.0,3,1,1,1,39.5580072,2.6147354,"65, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,1,Apartment,164,990000.0,3,1,1,1,39.55325,2.6232692,"Carrer de Porto Pi, es Corb Marí, Portopí, Palma, Islas Baleares, 07014, España",07014,Islas Baleares,Palma
0,3,0,Fixer-upper,Included,1,Apartment,147,750000.0,4,0,1,1,39.5522057,2.6033658,"2B, Carrer de Nicolau Alemany, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,3,0,Resale,Included,1,Single-Family Home,500,875000.0,5,1,1,1,39.554662,2.6179703,"Carrer de Bartomeu Maura i Montaner, es Corb Marí, Portopí, Palma, Islas Baleares, 07014, España",07014,Islas Baleares,Palma
1,1,0,Resale,Included,1,Apartment,33,119999.0,1,0,0,0,39.5532011,2.5966036,"18, Carrer del Paradís, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,0,0,Fixer-upper,Included,1,Studio Apartment,80,177800.0,0,0,0,0,41.411538,2.1323095,"Carrer del Cister, Sant Gervasi - la Bonanova, Sarrià - Sant Gervasi, Barcelona, Barcelonés, Barcelona, Cataluña, 08001, España",08001,Cataluña,Barcelona
1,2,0,Resale,Included,1,Apartment,172,820000.0,3,1,1,1,39.5580072,2.6147354,"65, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Fixer-upper,Not Included,0,Apartment,74,280000.0,2,0,0,0,39.553351,2.6048755,"281, Avinguda de Joan Miró, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,3,0,Resale,Included,1,Single-Family Home,853,1070000.0,4,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,3,0,Resale,Included,1,Single-Family Home,700,1300000.0,3,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,3,0,Resale,Included,0,Apartment,248,990000.0,4,0,0,1,39.5526188,2.6234814,"Port de Palma (Estació Marítima), Avinguda de Gabriel Roca, es Corb Marí, Portopí, Palma, Islas Baleares, 07014, España",07014,Islas Baleares,Palma
1,3,0,Resale,Included,0,Apartment,201,645000.0,4,1,0,1,39.5573745,2.6120208,"21, Carrer del Puig de Pollença, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,4,0,Resale,Not Included,1,Single-Family Home,578,940000.0,4,0,1,1,39.55325,2.6232692,"Carrer de Porto Pi, es Corb Marí, Portopí, Palma, Islas Baleares, 07014, España",07014,Islas Baleares,Palma
1,2,0,Resale,Included,0,Apartment,109,499900.0,2,1,1,1,39.5541507,2.6194783,"16, Carrer de Sor Francesca Verònica Bassa, es Corb Marí, Portopí, Palma, Islas Baleares, 07014, España",07014,Islas Baleares,Palma
0,2,0,Resale,Included,1,Apartment,125,445000.0,3,0,1,1,39.5573682,2.6158691,"3, Carrer M. Pasquala Caro Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07014, España",07014,Islas Baleares,Palma
1,2,0,Resale,Included,1,Apartment,136,400000.0,3,1,1,1,39.5580072,2.6147354,"65, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Included,0,Apartment,80,395000.0,1,1,0,0,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Included,0,Apartment,45,163000.0,1,0,0,0,39.5521314,2.6127008,"Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,3,0,Resale,Included,1,Apartment,172,640000.0,4,1,1,1,39.5546574,2.5979178,"17, Camí de Gènova a Sant Agustí, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,1,Apartment,167,450000.0,2,1,1,1,39.5606513,2.6078238,"Forn de La Bonanova, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,1,Single-Family Home,166,765000.0,3,0,0,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,0,Apartment,224,1485000.0,4,0,0,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,1,0,Resale,Not Included,0,Studio Apartment,30,85000.0,0,0,1,0,41.411538,2.1323095,"Carrer del Cister, Sant Gervasi - la Bonanova, Sarrià - Sant Gervasi, Barcelona, Barcelonés, Barcelona, Cataluña, 08001, España",08001,Cataluña,Barcelona
0,3,0,Resale,Included,1,Townhouse,137,1065000.0,3,0,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,1,0,Resale,Not Included,0,Apartment,100,495000.0,2,0,1,1,39.553351,2.6048755,"281, Avinguda de Joan Miró, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,8,0,Resale,Included,0,Single-Family Home,1150,1650000.0,7,1,1,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,0,Apartment,95,429000.0,2,1,1,1,39.5521314,2.6127008,"Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,4,0,Resale,Included,1,Townhouse,300,610000.0,3,1,0,1,39.554662,2.6179703,"Carrer de Bartomeu Maura i Montaner, es Corb Marí, Portopí, Palma, Islas Baleares, 07014, España",07014,Islas Baleares,Palma
1,4,0,Resale,Not Included,0,Apartment,290,1850000.0,4,0,0,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,4,0,Resale,Not Included,0,Apartment,220,214000.0,3,1,0,0,39.5532011,2.5966036,"18, Carrer del Paradís, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,0,Apartment,190,525000.0,2,0,1,1,39.554268,2.6069987,"42, Carrer d'en Miquel Rosselló i Alemany, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,4,0,Resale,Included,1,Duplex,243,899000.0,5,1,1,1,39.5520884,2.6194538,"11, Carrer de Ca'n Morro, es Corb Marí, Portopí, Palma, Islas Baleares, 07014, España",07014,Islas Baleares,Palma
1,1,0,Resale,Included,0,Apartment,65,285000.0,1,1,0,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,2,0,Resale,Not Included,0,Townhouse,100,279000.0,2,0,0,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,1,0,Resale,Not Included,0,Studio Apartment,24,115000.0,0,0,1,0,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Included,0,Apartment,77,220000.0,2,0,0,1,39.553351,2.6048755,"281, Avinguda de Joan Miró, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,2,0,Resale,Included,1,Apartment,154,990000.0,3,1,1,0,39.553351,2.6048755,"281, Avinguda de Joan Miró, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,2,0,Resale,Included,0,Apartment,125,750000.0,4,0,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,1,0,Resale,Included,0,Apartment,63,292000.0,2,1,0,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Included,0,Studio Apartment,33,104000.0,0,0,1,0,39.553351,2.6048755,"281, Avinguda de Joan Miró, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,1,0,Resale,Included,0,Studio Apartment,33,115000.0,0,0,0,0,39.553351,2.6048755,"281, Avinguda de Joan Miró, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,0,Apartment,101,408000.0,3,0,1,1,39.5532011,2.5966036,"18, Carrer del Paradís, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,1,0,Resale,Not Included,0,Apartment,59,225000.0,1,0,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,2,0,Resale,Included,0,Apartment,100,395000.0,3,0,0,1,39.550767,2.6224163,"Centro comercial Porto Pi, 54, Avinguda de Gabriel Roca, es Corb Marí, Portopí, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Not Included,0,Apartment,70,349000.0,1,0,1,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,4,0,Resale,Included,0,Apartment,250,3500000.0,4,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,2,0,Resale,Included,0,Apartment,180,1075000.0,4,1,1,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,0,Apartment,90,295000.0,3,0,0,1,39.553351,2.6048755,"281, Avinguda de Joan Miró, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,1,0,Resale,Not Included,0,Studio Apartment,35,129000.0,0,0,0,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,1,0,Resale,Not Included,0,Studio Apartment,37,129000.0,0,0,0,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Not Included,1,Apartment,90,456000.0,3,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Not Included,0,Duplex,145,595000.0,2,0,1,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,1,0,Resale,Not Included,1,Apartment,45,149000.0,1,0,1,1,39.553351,2.6048755,"281, Avinguda de Joan Miró, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,1,Apartment,140,650000.0,3,1,1,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
0,2,0,Resale,Included,1,Townhouse,190,498000.0,4,0,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,6,0,Resale,Included,0,Single-Family Home,700,2400000.0,5,1,1,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,1,Apartment,117,1650000.0,3,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Included,1,Apartment,70,395000.0,1,1,1,1,39.55546160000001,2.5968264,"4, Ma-1044, San Agustín, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,2,0,Resale,Included,0,Apartment,132,770000.0,2,1,0,1,39.5592981,2.6127252,"60, Carrer de Francesc Vidal Sureda, es Corb Marí, la Bonanova, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
1,1,0,Resale,Not Included,0,Studio Apartment,26,117000.0,0,0,0,0,39.553351,2.6048755,"281, Avinguda de Joan Miró, Cala Mayor, Palma, Islas Baleares, 07015, España",07015,Islas Baleares,Palma
